Student_ID,SSC_Percentage,HSC_Percentage,Degree_Percentage,Entrance_Exam_Score,CGPA,Technical_Skill_Score,Soft_Skill_Score,Internship_Count,Live_Projects,Work_Experience_Months,Certifications,Attendance_Percentage,History_of_Backlogs,Placement_Status,Salary_Package_LPA
STU1672,83.82,87.51,83.04,85.77,8.46,75.28,87.55,2,1,0,1,96.32,0,Placed,8.02
STU1673,74.18,79.77,86.65,74.25,8.76,79.28,80.29,3,4,0,0,94.83,0,Placed,10.17
STU1674,75.60,75.71,79.81,75.75,8.92,82.38,79.27,1,2,0,0,80.71,0,Placed,9.34
STU1675,50.67,62.35,68.49,60.76,7.82,69.21,62.61,1,1,0,0,66.02,0,Placed,7.44
STU1676,73.65,85.52,89.48,93.19,8.39,78.55,89.25,0,4,0,1,87.41,0,Placed,8.12
STU1677,87.48,80.01,71.17,77.43,9.84,75.39,80.81,1,2,0,1,87.25,0,Placed,10.24
STU1678,74.95,91.53,84.31,90.64,8.49,90.48,89.84,3,2,0,0,94.10,0,Placed,8.60
STU1679,88.20,71.31,75.50,70.98,8.15,82.97,77.40,2,4,0,2,91.17,0,Placed,7.50
STU1680,90.20,93.44,79.19,82.97,8.44,94.96,91.08,0,3,0,0,92.73,0,Placed,7.94
STU1681,72.97,52.28,71.36,62.95,6.40,64.03,72.23,1,1,0,0,74.11,0,Not Placed,0
STU1682,58.99,57.56,74.20,46.45,5.57,50.11,66.12,0,1,0,0,67.95,1,Not Placed,0
STU1683,89.66,91.72,89.57,88.03,9.47,79.51,89.07,3,0,0,0,86.77,0,Placed,11.06
STU1684,84.14,75.25,71.04,76.36,8.67,75.80,93.11,1,2,0,1,82.69,0,Placed,8.56
STU1685,75.84,77.39,79.97,75.80,8.53,78.55,93.83,2,2,0,2,95.43,0,Placed,7.93
STU1686,80.17,70.30,73.19,80.80,9.90,78.21,90.29,1,1,5,0,82.43,0,Placed,9.75
STU1687,70.98,72.34,74.29,61.57,5.58,50.85,63.49,0,1,0,0,76.12,1,Not Placed,0
STU1688,64.66,63.22,67.06,69.33,5.82,60.37,53.76,1,1,0,0,63.26,1,Not Placed,0
STU1689,78.47,94.27,87.04,74.65,8.68,90.81,78.47,0,0,3,1,95.50,0,Placed,8.62
STU1690,87.82,86.11,76.92,94.59,7.81,83.78,88.66,3,3,0,1,98.16,0,Placed,9.20
STU1691,74.59,51.39,63.88,69.19,7.57,61.10,58.79,1,0,0,0,74.22,2,Not Placed,0
STU1692,54.50,50.24,50.05,56.78,7.56,57.24,72.59,0,1,0,0,67.05,0,Not Placed,0
STU1693,79.49,86.04,70.94,80.44,9.74,91.71,93.03,3,1,10,0,83.84,0,Placed,10.71
STU1694,60.96,52.40,51.96,68.72,6.44,50.74,68.56,1,0,0,0,76.64,1,Not Placed,0
STU1695,89.78,81.67,84.97,89.51,8.53,93.64,93.62,2,4,0,1,93.34,0,Placed,8.30
STU1696,71.53,57.70,74.22,48.54,7.78,56.75,64.70,0,1,0,0,61.36,0,Not Placed,0
STU1697,70.89,91.36,72.91,75.47,7.67,86.35,94.27,1,1,0,0,84.31,0,Placed,6.48
STU1698,91.62,72.59,73.82,77.32,8.90,85.10,73.29,0,1,0,2,98.65,0,Placed,7.68
STU1699,89.41,80.80,94.01,79.19,9.08,93.38,84.64,1,0,0,1,81.81,0,Placed,8.87
STU1700,94.41,82.92,80.76,66.30,8.82,76.99,77.39,3,1,6,2,81.91,0,Placed,8.79
STU1701,66.80,53.68,58.75,48.29,7.16,51.84,59.10,1,1,0,0,76.46,2,Not Placed,0
STU1702,84.86,82.60,81.62,91.24,8.85,93.24,87.80,0,1,0,2,90.98,0,Placed,9.00
STU1703,91.42,76.13,91.76,83.40,9.48,89.69,84.34,1,3,0,0,97.74,0,Placed,9.37
STU1704,52.96,63.67,58.20,40.04,7.54,67.83,51.09,0,1,0,0,69.17,0,Not Placed,0
STU1705,92.68,80.94,77.94,89.13,9.86,82.74,83.64,1,4,0,2,80.16,0,Placed,10.71
STU1706,73.56,69.22,65.23,60.08,6.04,65.26,57.91,1,0,0,0,61.45,2,Not Placed,0
STU1707,94.75,94.28,93.35,85.94,9.21,89.61,83.66,2,1,6,1,85.46,0,Placed,9.77
STU1708,88.13,74.49,90.05,92.91,9.37,85.59,74.72,2,4,1,1,96.17,0,Placed,10.31
STU1709,87.39,83.93,92.22,80.66,9.46,81.06,90.66,3,0,11,2,81.76,0,Placed,10.18
STU1710,84.59,73.51,82.66,69.45,7.52,89.56,87.69,3,4,0,0,84.34,0,Placed,8.12
STU1711,91.22,90.28,74.99,76.59,9.43,87.04,77.93,0,0,0,0,83.12,0,Placed,8.94
STU1712,85.74,81.89,74.06,89.78,8.57,76.44,77.02,2,1,0,0,94.51,0,Placed,8.70
STU1713,71.11,81.96,81.00,72.01,9.21,81.33,73.60,1,1,0,0,84.59,0,Placed,9.06
STU1714,79.53,74.34,90.41,65.12,9.79,81.58,80.28,0,4,1,1,97.47,0,Placed,9.34
STU1715,52.65,69.92,72.45,42.24,6.59,61.28,73.85,0,0,0,0,73.87,2,Not Placed,0
STU1716,68.28,50.09,60.79,64.27,6.67,65.88,65.22,1,0,0,0,73.73,2,Not Placed,0
STU1717,56.17,73.88,65.50,48.33,6.06,52.99,69.62,1,0,0,0,68.40,1,Not Placed,0
STU1718,86.93,73.22,80.73,75.59,8.38,76.95,77.84,2,3,0,1,82.95,0,Placed,8.92
STU1719,89.24,94.52,71.46,82.92,7.78,93.83,85.90,1,1,0,1,92.53,0,Placed,6.53
STU1720,72.06,64.33,51.91,50.44,7.24,56.41,62.22,0,0,0,0,77.22,0,Not Placed,0
STU1721,73.44,75.71,77.37,70.88,9.16,88.79,78.17,3,4,0,0,85.54,0,Placed,10.06
STU1722,72.95,75.65,75.91,86.49,9.52,80.39,72.09,0,1,0,1,97.68,0,Placed,8.39
STU1723,81.93,70.52,75.55,81.72,8.25,75.84,82.69,3,0,0,2,81.76,0,Placed,9.35
STU1724,77.53,87.10,92.39,85.25,9.54,81.00,74.35,3,3,0,1,90.16,0,Placed,10.41
STU1725,80.03,75.61,78.19,91.56,9.26,79.21,92.10,1,3,0,0,86.98,0,Placed,9.43
STU1726,93.25,73.12,83.77,88.30,9.86,75.94,70.21,3,3,0,0,89.80,0,Placed,11.16
STU1727,79.76,85.01,79.11,84.75,7.76,75.43,84.21,3,0,0,0,85.29,0,Placed,8.39
STU1728,80.02,75.30,72.47,78.92,8.56,79.98,91.28,1,4,0,0,84.14,0,Placed,8.25
STU1729,61.73,55.40,59.53,50.47,6.23,55.40,62.60,1,1,0,0,73.99,0,Not Placed,0
STU1730,54.21,59.72,55.38,68.80,5.84,53.82,64.06,0,0,0,0,63.83,1,Not Placed,0
STU1731,56.76,68.81,53.43,51.98,7.61,62.94,52.01,1,0,0,0,68.12,0,Placed,7.17
STU1732,94.56,83.11,72.69,92.58,7.85,80.49,92.60,2,1,0,0,97.43,0,Placed,8.06
STU1733,91.47,82.73,79.12,94.14,7.74,86.29,70.29,1,4,9,0,89.96,0,Placed,6.32
STU1734,82.75,92.17,94.31,87.29,8.53,82.27,85.24,0,3,0,1,81.41,0,Placed,8.62
STU1735,74.06,59.70,60.77,66.18,6.84,61.15,56.86,1,0,0,0,77.90,2,Not Placed,0
STU1736,88.66,71.13,83.09,91.81,8.22,87.53,88.21,3,1,10,2,80.38,0,Placed,8.39
STU1737,89.33,81.61,72.00,76.85,9.65,75.61,72.16,0,2,0,0,91.14,0,Placed,9.94
STU1738,88.03,71.55,82.53,86.18,8.45,80.37,89.66,0,1,0,2,81.91,0,Placed,7.62
STU1739,88.45,81.65,81.87,82.23,7.82,87.65,76.66,1,0,0,2,91.34,0,Placed,7.47
STU1740,75.67,79.74,75.89,78.94,9.50,86.29,84.14,0,2,2,0,86.05,0,Placed,9.47
STU1741,80.52,72.32,72.76,70.89,9.76,83.91,89.80,0,3,0,0,85.18,0,Placed,9.95
STU1742,88.06,83.40,74.74,90.23,8.20,75.58,90.94,0,2,0,0,82.15,0,Placed,7.62
STU1743,65.10,52.72,58.22,67.49,7.54,54.52,72.60,1,0,0,0,74.08,1,Not Placed,0
STU1744,71.06,72.54,72.84,83.38,7.59,76.08,71.95,3,2,0,2,89.03,0,Placed,7.47
STU1745,82.59,87.63,82.66,78.06,8.93,78.33,77.82,1,2,5,0,81.12,0,Placed,8.86
STU1746,94.71,93.45,91.89,86.45,7.92,88.63,91.09,0,1,0,0,87.89,0,Placed,6.19
STU1747,77.66,93.94,74.08,68.66,8.04,82.24,93.17,2,1,0,2,85.76,0,Placed,8.44
STU1748,75.88,92.52,73.42,74.94,7.90,79.78,71.22,1,2,0,0,97.54,0,Placed,6.57
STU1749,83.49,77.49,89.73,66.23,8.42,82.10,72.85,1,3,0,2,97.33,0,Placed,8.88
STU1750,86.56,88.58,72.36,81.06,9.07,86.31,87.24,3,3,0,0,93.22,0,Placed,9.33
STU1751,70.47,60.98,67.91,47.25,6.68,67.22,63.61,0,0,0,0,70.58,0,Not Placed,0
STU1752,72.12,72.36,70.56,82.63,7.66,87.15,71.46,2,0,5,2,84.18,0,Placed,6.91
STU1753,77.86,73.32,84.29,68.75,7.83,91.14,90.41,0,0,0,2,83.09,0,Placed,7.19
STU1754,79.64,72.84,78.28,86.59,8.94,80.11,71.94,2,4,0,0,98.07,0,Placed,8.44
STU1755,74.81,74.49,55.53,63.25,7.79,56.41,58.18,1,1,0,0,62.01,1,Not Placed,0
STU1756,76.64,89.54,83.95,82.40,8.02,79.25,89.25,2,0,0,1,90.92,0,Placed,7.67
STU1757,59.72,66.61,52.85,51.31,6.36,63.79,52.15,0,1,0,0,78.64,1,Not Placed,0
STU1758,60.42,57.79,56.34,57.22,7.34,61.93,61.49,1,1,0,0,76.45,1,Not Placed,0
STU1759,77.28,75.27,82.18,85.84,7.74,93.01,86.43,3,2,0,2,98.05,0,Placed,7.73
STU1760,72.00,75.29,89.41,77.10,8.67,81.32,90.21,1,0,0,0,83.09,0,Placed,7.92
STU1761,85.78,88.54,87.19,66.47,9.16,79.77,78.25,3,1,0,2,83.76,0,Placed,11.05
STU1762,71.97,73.31,74.34,73.80,9.78,82.91,83.00,0,0,0,2,94.78,0,Placed,9.83
STU1763,66.91,67.33,56.12,43.82,7.68,59.62,54.31,1,1,0,0,70.72,0,Placed,7.41
STU1764,51.08,51.40,73.99,53.87,5.97,58.34,51.32,1,1,0,0,69.21,1,Not Placed,0
STU1765,74.92,91.60,93.78,93.75,8.36,91.24,92.83,0,3,0,0,93.00,0,Placed,6.57
STU1766,81.73,85.37,77.80,91.02,7.78,92.33,70.74,2,0,7,1,81.91,0,Placed,7.27
STU1767,56.08,62.71,50.09,50.81,5.89,68.64,63.62,1,1,0,0,61.83,0,Not Placed,0
STU1768,74.59,87.59,90.88,91.92,8.62,75.17,93.76,2,4,0,2,89.12,0,Placed,9.17
STU1769,78.83,70.59,71.58,87.70,9.11,88.90,93.31,0,1,0,1,93.52,0,Placed,9.20
STU1770,84.47,80.98,70.20,90.99,8.56,77.40,94.42,0,1,0,1,95.65,0,Placed,8.36
STU1771,86.13,93.28,70.43,70.76,9.39,78.27,83.46,3,4,6,2,80.30,0,Placed,9.96
STU1772,87.27,74.52,87.23,76.66,7.81,94.15,89.47,3,4,0,2,92.14,0,Placed,7.52
STU1773,88.54,78.08,89.28,79.39,9.72,75.14,74.64,2,1,0,2,81.79,0,Placed,11.48
STU1774,92.37,80.09,79.17,68.50,8.59,76.05,89.98,1,2,0,2,91.25,0,Placed,9.32
STU1775,62.92,58.01,62.98,50.36,6.45,60.45,65.50,1,1,0,0,68.30,1,Not Placed,0
STU1776,50.84,59.93,58.11,55.25,5.86,66.63,55.16,1,0,0,0,69.72,1,Not Placed,0
STU1777,77.52,76.86,80.90,69.11,8.27,76.31,74.10,0,3,10,2,89.13,0,Placed,7.12
STU1778,73.99,57.24,70.28,41.73,6.18,53.07,59.26,1,0,0,0,73.94,0,Not Placed,0
STU1779,84.16,90.07,80.72,86.62,9.26,89.44,74.10,0,3,2,1,84.94,0,Placed,8.69
STU1780,91.82,79.44,90.43,80.77,8.52,91.06,93.22,1,0,4,2,89.12,0,Placed,8.75
STU1781,63.93,58.21,61.11,50.96,7.30,52.46,54.06,1,1,0,0,67.12,2,Not Placed,0
STU1782,92.30,89.20,81.11,77.93,8.00,88.33,77.50,3,3,0,1,94.78,0,Placed,8.94
STU1783,76.96,92.25,90.36,80.47,9.26,89.58,74.91,3,1,0,2,83.72,0,Placed,11.04
STU1784,83.32,84.55,94.22,89.10,8.14,91.75,88.19,1,1,0,0,84.90,0,Placed,8.69
STU1785,94.47,82.31,81.03,89.60,9.08,87.77,87.59,3,0,0,2,87.33,0,Placed,10.59
STU1786,50.31,73.53,51.16,41.29,6.08,53.73,55.64,1,1,0,0,66.92,2,Not Placed,0
STU1787,61.99,58.63,54.63,69.29,5.69,58.35,60.90,0,1,0,0,67.01,1,Not Placed,0
STU1788,79.32,81.25,89.65,88.91,7.91,76.65,80.32,1,3,0,2,86.75,0,Placed,6.63
STU1789,78.90,77.51,76.66,85.82,8.82,91.98,70.85,1,3,0,2,97.60,0,Placed,9.57
STU1790,60.24,50.68,65.61,52.68,6.57,66.13,60.73,1,1,0,0,72.10,2,Not Placed,0
STU1791,72.35,57.01,61.86,42.83,5.79,66.67,66.30,1,0,0,0,70.98,1,Not Placed,0
STU1792,91.58,91.74,93.19,75.78,9.77,78.19,91.98,0,2,0,2,85.17,0,Placed,9.63
STU1793,90.12,74.06,80.14,73.83,8.17,81.07,87.03,3,1,7,1,85.63,0,Placed,7.89
STU1794,58.16,61.64,69.91,46.01,6.28,58.11,54.75,0,1,0,0,71.92,0,Not Placed,0
STU1795,72.16,94.81,72.94,65.82,8.85,94.36,93.48,1,2,0,2,87.63,0,Placed,8.01
STU1796,72.82,90.19,76.97,77.15,8.81,89.35,89.82,1,2,0,1,89.75,0,Placed,7.71
STU1797,73.71,61.82,54.59,48.39,6.42,61.84,56.02,1,1,0,0,69.67,1,Not Placed,0
STU1798,91.50,92.60,70.76,84.74,8.27,87.28,88.86,2,3,0,0,90.61,0,Placed,8.19
STU1799,63.18,55.83,61.19,57.56,5.92,50.27,65.68,1,0,0,0,74.60,0,Not Placed,0
STU1800,70.93,70.75,94.14,68.86,9.38,90.43,88.24,0,3,0,2,81.73,0,Placed,8.95
STU1801,83.20,72.26,81.99,77.20,8.54,84.84,73.79,0,2,0,2,98.18,0,Placed,8.30
STU1802,79.37,88.64,76.64,79.56,7.65,83.62,86.80,2,2,0,2,92.68,0,Placed,7.55
STU1803,70.28,53.02,58.44,63.38,7.64,50.91,69.90,0,1,0,0,68.09,1,Not Placed,0
STU1804,69.40,51.89,73.49,44.51,6.97,56.97,68.44,1,0,0,0,78.60,2,Not Placed,0
STU1805,80.06,86.33,85.26,67.32,9.49,89.54,79.85,0,1,0,2,90.41,0,Placed,8.24
STU1806,68.70,73.87,59.44,61.61,6.34,55.28,57.52,1,1,0,0,70.48,1,Not Placed,0
STU1807,51.77,69.65,51.65,42.78,5.77,53.95,72.32,1,1,0,0,74.20,2,Not Placed,0
STU1808,82.86,78.81,83.02,76.38,9.01,85.45,85.81,3,3,0,2,91.36,0,Placed,9.58
STU1809,83.38,86.85,75.02,76.21,7.68,87.82,81.59,1,1,0,0,98.97,0,Placed,7.25
STU1810,53.89,51.77,55.09,67.56,6.16,68.61,56.31,1,1,0,0,64.20,1,Not Placed,0
STU1811,83.80,74.35,80.05,69.99,7.96,93.51,89.72,0,4,0,2,93.46,0,Placed,6.53
STU1812,85.96,90.77,86.19,74.37,7.81,94.45,85.25,0,3,0,0,87.25,0,Placed,6.11
STU1813,77.47,88.45,74.06,75.83,9.54,89.98,90.97,2,1,0,2,90.81,0,Placed,9.77
STU1814,78.10,86.91,82.10,69.33,7.86,87.98,76.67,0,3,6,1,82.12,0,Placed,6.87
STU1815,60.28,66.32,66.86,53.04,6.34,65.99,50.99,0,0,0,0,60.03,2,Not Placed,0
STU1816,80.60,78.50,81.61,74.19,8.52,83.53,74.36,1,2,6,1,87.05,0,Placed,8.21
STU1817,67.06,58.69,60.82,57.60,5.76,69.08,54.57,0,0,0,0,76.76,2,Not Placed,0
STU1818,74.62,89.79,74.73,90.91,8.39,85.47,74.88,3,0,0,0,87.27,0,Placed,9.31
STU1819,75.90,85.95,79.26,89.13,7.92,79.60,74.23,3,2,0,2,97.70,0,Placed,8.53
STU1820,93.67,75.09,73.64,75.59,8.09,75.64,80.33,1,4,0,0,87.58,0,Placed,7.93
STU1821,86.14,72.26,84.80,77.40,8.76,83.04,81.95,2,4,0,2,86.96,0,Placed,9.42
STU1822,57.92,74.13,66.73,68.81,7.75,63.16,62.43,0,1,0,0,72.80,2,Not Placed,0
STU1823,54.84,50.87,60.53,62.51,7.78,55.41,72.43,1,1,0,0,63.42,0,Not Placed,0
STU1824,52.97,65.44,72.95,50.86,5.66,69.14,55.21,1,0,0,0,72.48,2,Not Placed,0
STU1825,56.31,50.21,60.37,41.36,6.31,61.48,65.44,1,0,0,0,60.24,2,Not Placed,0
STU1826,60.87,56.65,52.58,64.44,7.61,64.17,64.69,1,1,0,0,75.23,1,Not Placed,0
STU1827,53.86,69.83,74.66,55.48,5.65,64.21,56.49,1,0,0,0,66.25,0,Not Placed,0
STU1828,63.08,55.66,74.56,52.06,7.21,66.41,74.56,1,1,0,0,72.89,1,Not Placed,0
STU1829,59.22,72.01,56.57,57.29,7.81,64.52,68.69,0,1,0,0,75.08,1,Not Placed,0
STU1830,76.29,89.29,94.56,81.40,9.19,81.58,74.54,3,2,0,2,89.13,0,Placed,10.24
STU1831,93.81,94.79,82.08,89.67,9.74,77.48,75.02,1,1,0,2,90.76,0,Placed,9.72
STU1832,82.83,75.91,72.03,69.97,9.57,88.96,77.22,1,1,0,2,87.12,0,Placed,10.07
STU1833,77.47,87.35,78.46,83.74,8.70,80.94,75.88,0,4,6,1,90.22,0,Placed,7.62
STU1834,77.25,73.32,90.66,76.93,9.20,84.51,91.39,1,4,0,0,86.19,0,Placed,9.99
STU1835,74.21,93.57,73.04,85.53,9.06,86.32,71.38,2,3,0,2,87.00,0,Placed,9.04
STU1836,77.80,84.42,76.64,84.60,7.85,93.33,76.98,2,0,5,1,81.91,0,Placed,7.20
STU1837,94.99,93.70,70.62,93.99,8.77,92.21,82.13,3,0,0,2,82.18,0,Placed,10.10
STU1838,75.22,74.59,74.34,74.10,7.83,81.40,88.92,1,4,0,1,87.83,0,Placed,7.04
STU1839,76.13,79.78,74.81,83.81,7.55,79.87,90.78,0,4,6,1,93.09,0,Placed,6.59
STU1840,80.90,74.82,77.89,81.48,9.84,93.22,94.55,1,0,0,2,87.79,0,Placed,10.26
STU1841,64.36,58.22,56.48,56.27,7.26,60.13,51.17,0,0,0,0,60.70,0,Not Placed,0
STU1842,86.11,94.06,77.43,66.00,7.88,93.73,79.19,3,4,0,2,92.54,0,Placed,8.67
STU1843,78.07,72.47,70.67,65.71,9.12,77.15,80.68,3,0,2,2,96.85,0,Placed,10.34
STU1844,73.97,93.39,81.55,65.94,7.66,86.66,72.52,3,4,0,2,95.77,0,Placed,7.44
STU1845,68.95,70.86,54.27,46.94,6.69,59.10,69.03,0,0,0,0,63.61,1,Not Placed,0
STU1846,59.48,65.46,68.79,56.61,7.62,60.90,66.25,1,1,0,0,76.38,0,Placed,7.10
STU1847,94.05,74.77,77.19,77.56,7.71,94.14,82.15,2,2,0,0,98.00,0,Placed,6.76
STU1848,71.80,58.03,63.64,55.29,6.27,60.54,66.04,1,1,0,0,65.34,0,Not Placed,0
STU1849,88.84,84.50,84.79,79.04,7.76,79.63,86.85,1,4,0,0,89.04,0,Placed,6.80
STU1850,89.67,94.74,89.27,77.08,8.88,88.24,83.45,0,1,0,1,98.54,0,Placed,9.15
STU1851,82.70,82.29,86.28,69.76,9.70,80.85,90.77,2,1,0,1,81.62,0,Placed,10.72
STU1852,74.49,63.76,74.72,58.53,7.60,51.82,72.58,0,0,0,0,68.97,1,Not Placed,0
STU1853,68.05,54.79,64.13,52.75,5.83,64.53,73.08,0,0,0,0,64.60,1,Not Placed,0
STU1854,61.86,71.06,59.93,42.25,5.76,55.51,64.92,1,0,0,0,69.14,2,Not Placed,0
STU1855,73.36,74.74,67.47,47.75,6.10,63.28,55.08,0,1,0,0,68.20,0,Not Placed,0
STU1856,91.83,70.76,75.06,91.01,8.70,94.40,81.45,2,1,1,1,92.51,0,Placed,9.33
STU1857,71.20,94.84,76.17,71.36,8.76,81.12,89.51,0,0,0,1,95.69,0,Placed,8.24
STU1858,74.44,72.16,58.80,67.32,6.41,52.89,61.71,1,1,0,0,74.48,2,Not Placed,0
STU1859,76.13,78.81,91.27,88.80,9.29,80.91,83.26,3,3,0,0,86.83,0,Placed,11.37
STU1860,65.95,64.09,72.00,43.38,7.66,64.26,71.20,1,0,0,0,70.42,2,Not Placed,0
STU1861,88.59,94.60,82.75,69.85,7.88,84.60,93.67,1,2,5,2,97.79,0,Placed,8.19
STU1862,78.12,93.13,74.42,79.45,9.53,84.44,80.65,3,0,11,2,82.85,0,Placed,11.74
STU1863,61.10,60.50,73.53,68.54,6.33,59.69,61.52,0,1,0,0,64.47,2,Not Placed,0
STU1864,91.74,87.46,86.53,72.14,7.95,87.62,75.49,1,4,8,1,94.39,0,Placed,6.99
STU1865,59.01,63.29,62.55,67.68,7.29,65.11,71.24,0,0,0,0,74.95,1,Not Placed,0
STU1866,84.74,87.98,86.47,89.87,9.85,89.54,74.46,2,3,2,1,87.79,0,Placed,10.21
STU1867,89.68,80.14,77.28,65.61,8.50,82.29,87.64,2,3,0,0,89.99,0,Placed,8.53
STU1868,84.65,80.08,75.77,70.37,8.99,78.78,71.85,1,3,0,1,90.36,0,Placed,9.30
STU1869,75.85,93.51,76.59,83.79,8.36,95.00,70.37,1,0,0,2,88.82,0,Placed,8.51
STU1870,72.82,94.12,78.22,79.32,8.49,90.56,91.79,0,2,0,2,98.74,0,Placed,7.55
STU1871,65.70,50.28,52.08,41.06,6.84,63.41,59.85,0,1,0,0,77.67,1,Not Placed,0
STU1872,57.98,67.56,74.93,49.71,5.74,57.80,65.61,0,0,0,0,73.64,1,Not Placed,0
STU1873,89.58,80.94,91.88,90.25,8.89,92.52,91.21,2,0,0,1,94.00,0,Placed,10.06
STU1874,93.61,94.60,70.50,90.36,7.81,88.45,90.60,0,3,8,2,93.81,0,Placed,6.17
STU1875,93.35,88.92,75.42,82.20,9.88,77.08,91.06,1,4,0,0,80.79,0,Placed,10.76
STU1876,74.05,70.94,82.79,82.44,8.14,79.37,81.51,0,1,0,2,89.78,0,Placed,7.69
STU1877,80.07,76.55,76.14,68.58,8.99,78.23,89.88,3,0,0,2,80.75,0,Placed,9.87
STU1878,91.69,73.47,81.25,91.42,7.93,79.87,94.00,3,0,3,1,93.00,0,Placed,8.84
STU1879,79.95,93.47,78.62,87.39,7.61,86.87,85.76,3,1,6,0,96.87,0,Placed,7.72
STU1880,92.75,81.81,77.06,76.10,7.83,82.95,82.33,2,0,0,1,96.80,0,Placed,7.83
STU1881,88.87,79.39,85.99,76.04,7.95,90.08,83.35,0,2,0,2,95.53,0,Placed,6.64
STU1882,50.87,55.11,55.85,68.07,5.90,58.44,65.58,1,0,0,0,78.17,0,Not Placed,0
STU1883,64.73,60.47,59.33,68.74,7.05,62.00,54.74,1,0,0,0,62.16,1,Not Placed,0
STU1884,74.20,86.91,75.13,67.46,8.75,86.65,75.93,3,3,2,2,87.08,0,Placed,9.34
STU1885,75.23,93.81,85.21,77.51,8.10,92.30,86.64,0,2,0,2,86.02,0,Placed,6.33
STU1886,86.61,89.02,89.50,91.50,8.41,92.26,94.95,3,4,0,2,84.68,0,Placed,8.77
STU1887,82.19,88.15,74.08,66.71,8.61,78.18,83.43,3,1,0,0,80.80,0,Placed,9.34
STU1888,74.72,86.56,75.42,93.04,8.59,83.63,74.66,2,3,0,0,97.27,0,Placed,8.97
STU1889,75.05,79.74,78.60,76.23,9.87,77.60,82.86,0,3,0,2,84.47,0,Placed,9.59
STU1890,71.93,79.10,75.04,82.92,8.50,94.76,90.25,1,4,2,0,85.88,0,Placed,7.33
STU1891,80.55,94.37,74.56,84.12,8.82,87.91,92.53,2,2,0,1,96.89,0,Placed,9.80
STU1892,77.22,74.30,87.51,93.08,9.37,80.00,89.28,3,0,0,0,86.15,0,Placed,9.63
STU1893,83.01,74.53,94.89,94.64,9.83,80.07,75.28,1,3,10,0,81.10,0,Placed,10.86
STU1894,66.81,59.59,62.91,58.39,6.04,55.63,73.84,0,1,0,0,66.66,1,Not Placed,0
STU1895,57.24,55.73,73.92,58.49,7.86,59.76,60.97,1,1,0,0,76.41,0,Placed,8.26
STU1896,87.86,71.27,82.70,87.55,8.22,77.69,73.36,1,3,0,0,88.71,0,Placed,7.10
STU1897,70.15,92.78,79.66,70.62,8.49,80.95,71.38,2,3,0,2,95.88,0,Placed,9.00
STU1898,67.13,56.22,50.30,42.39,6.89,52.76,59.87,0,1,0,0,64.08,2,Not Placed,0
STU1899,66.29,60.11,62.31,42.07,6.74,64.02,61.00,0,0,0,0,75.42,2,Not Placed,0
STU1900,70.53,92.78,73.59,94.76,9.59,88.23,85.21,0,1,0,0,86.07,0,Placed,10.16
STU1901,50.25,68.94,52.97,43.07,6.46,59.94,72.94,1,0,0,0,78.40,2,Not Placed,0
STU1902,76.42,84.51,80.96,89.80,7.59,85.13,88.02,0,4,5,1,83.32,0,Placed,6.06
STU1903,86.01,90.10,88.83,82.71,8.15,76.12,83.62,3,4,0,2,82.01,0,Placed,8.82
STU1904,62.10,68.57,74.97,54.47,6.22,55.87,59.17,1,1,0,0,74.57,1,Not Placed,0
STU1905,92.04,79.13,78.92,89.95,9.32,78.33,94.44,1,4,9,0,91.43,0,Placed,8.65
STU1906,59.09,67.38,55.18,51.86,6.28,50.15,50.39,0,1,0,0,60.75,1,Not Placed,0
STU1907,63.44,52.31,55.37,69.06,6.99,56.61,61.57,1,1,0,0,64.42,0,Not Placed,0
STU1908,76.90,84.77,77.60,76.52,8.34,86.92,74.33,3,1,0,0,82.62,0,Placed,9.53
STU1909,79.88,83.95,70.49,72.90,8.60,89.34,70.50,1,4,0,2,82.94,0,Placed,8.48
STU1910,83.35,82.88,78.63,85.58,7.69,90.32,74.97,0,3,0,0,85.01,0,Placed,5.72
STU1911,93.12,89.35,90.79,85.99,9.78,86.19,70.95,2,4,0,0,86.99,0,Placed,10.86
STU1912,74.60,82.43,71.87,76.90,7.54,81.73,92.68,0,2,0,0,89.47,0,Placed,5.84
STU1913,65.07,72.25,50.28,44.61,7.66,66.37,68.01,0,0,0,0,68.01,2,Not Placed,0
STU1914,80.48,71.24,94.93,69.25,9.87,75.46,84.33,3,1,0,1,83.77,0,Placed,12.24
STU1915,59.55,69.06,71.37,60.30,7.06,59.18,72.61,1,0,0,0,69.60,1,Not Placed,0
STU1916,71.06,68.01,60.42,42.47,7.08,61.04,74.23,1,1,0,0,74.42,0,Not Placed,0
STU1917,66.90,69.71,73.86,52.09,5.96,61.53,68.47,1,0,0,0,65.56,2,Not Placed,0
STU1918,69.01,68.64,63.20,62.44,7.43,59.55,71.13,1,1,0,0,77.27,0,Not Placed,0
STU1919,66.09,54.05,58.92,53.31,7.07,66.29,69.18,1,0,0,0,63.09,2,Not Placed,0
STU1920,85.85,88.98,76.93,86.07,8.24,94.40,70.63,1,1,0,0,82.73,0,Placed,7.80
STU1921,63.22,74.11,66.38,50.44,7.31,67.96,61.09,0,0,0,0,72.64,0,Not Placed,0
STU1922,81.06,93.36,76.96,82.01,8.16,91.35,88.69,3,0,0,0,95.04,0,Placed,7.88
STU1923,52.55,56.55,54.73,68.90,6.27,63.21,66.61,1,1,0,0,65.39,0,Not Placed,0
